KEY,ID,CAS_Registry_Number,parameter_cd_txt,parameter_group_nm,srsname,parameter_nm,TSAANLYT_IS_NUMBER,SDWIS_NAME
Cr(4),129,7440-47-3,1034,"Inorganics, Minor, Metals",Chromium,"Chromium, water, unfiltered, recoverable, micrograms per liter",16,CHROMIUM                                
Co,131,7440-48-4,1035,"Inorganics, Minor, Metals",Cobalt,"Cobalt, water, filtered, micrograms per liter",66,"COBALT, TOTAL                           "
Co,131,7440-48-4,1037,"Inorganics, Minor, Metals",Cobalt,"Cobalt, water, unfiltered, recoverable, micrograms per liter",66,"COBALT, TOTAL                           "
Cu,132,7440-50-8,1040,"Inorganics, Minor, Metals",Copper,"Copper, water, filtered, micrograms per liter",803,COPPER SUMMARY       
Cu,132,7440-50-8,1040,"Inorganics, Minor, Metals",Copper,"Copper, water, filtered, micrograms per liter",18,"COPPER, FREE"
Cu,132,7440-50-8,1042,"Inorganics, Minor, Metals",Copper,"Copper, water, unfiltered, recoverable, micrograms per liter",803,COPPER SUMMARY       
Cu,132,7440-50-8,1042,"Inorganics, Minor, Metals",Copper,"Copper, water, unfiltered, recoverable, micrograms per liter",18,"COPPER, FREE"
Fe,211,7439-89-6,1045,"Inorganics, Minor, Metals",Iron,"Iron, water, unfiltered, recoverable, micrograms per liter",23,IRON                                    
Fe,211,7439-89-6,1045,"Inorganics, Minor, Metals",Iron,"Iron, water, unfiltered, recoverable, micrograms per liter",24,"IRON, SUSPENDED                         "
Fe,211,7439-89-6,1045,"Inorganics, Minor, Metals",Iron,"Iron, water, unfiltered, recoverable, micrograms per liter",67,"IRON, DISSOLVED                         "
Fe,211,7439-89-6,1046,"Inorganics, Minor, Metals",Iron,"Iron, water, filtered, micrograms per liter",23,IRON                                    
Fe,211,7439-89-6,1046,"Inorganics, Minor, Metals",Iron,"Iron, water, filtered, micrograms per liter",24,"IRON, SUSPENDED                         "
Fe,211,7439-89-6,1046,"Inorganics, Minor, Metals",Iron,"Iron, water, filtered, micrograms per liter",67,"IRON, DISSOLVED                         "
Pb,217,7439-92-1,1049,"Inorganics, Minor, Metals",Lead,"Lead, water, filtered, micrograms per liter",705,LEAD SUMMARY             
Pb,217,7439-92-1,1049,"Inorganics, Minor, Metals",Lead,"Lead, water, filtered, micrograms per liter",25,LEAD                                    
Pb,217,7439-92-1,1051,"Inorganics, Minor, Metals",Lead,"Lead, water, unfiltered, recoverable, micrograms per liter",705,LEAD SUMMARY             
Pb,217,7439-92-1,1051,"Inorganics, Minor, Metals",Lead,"Lead, water, unfiltered, recoverable, micrograms per liter",25,LEAD                                    
Mn,223,7439-96-5,1055,"Inorganics, Minor, Metals",Manganese,"Manganese, water, unfiltered, recoverable, micrograms per liter",27,MANGANESE                               
Mn,223,7439-96-5,1055,"Inorganics, Minor, Metals",Manganese,"Manganese, water, unfiltered, recoverable, micrograms per liter",28,"MANGANESE, SUSPENDED                    "
Mn,223,7439-96-5,1056,"Inorganics, Minor, Metals",Manganese,"Manganese, water, filtered, micrograms per liter",27,MANGANESE                               
Mn,223,7439-96-5,1056,"Inorganics, Minor, Metals",Manganese,"Manganese, water, filtered, micrograms per liter",28,"MANGANESE, SUSPENDED                    "
Tl,314,7440-28-0,1057,"Inorganics, Minor, Metals",Thallium,"Thallium, water, filtered, micrograms per liter",70,"THALLIUM, TOTAL                         "
Tl,314,7440-28-0,1059,"Inorganics, Minor, Metals",Thallium,"Thallium, water, unfiltered, micrograms per liter",70,"THALLIUM, TOTAL                         "
Mo,245,7439-98-7,1060,"Inorganics, Minor, Metals",Molybdenum,"Molybdenum, water, filtered, micrograms per liter",69,"MOLYBDENUM, TOTAL                       "
Mo,245,7439-98-7,1062,"Inorganics, Minor, Metals",Molybdenum,"Molybdenum, water, unfiltered, recoverable, micrograms per liter",69,"MOLYBDENUM, TOTAL                       "
Ni,254,7440-02-0,1065,"Inorganics, Minor, Metals",Nickel,"Nickel, water, filtered, micrograms per liter",30,NICKEL                                  
Ni,254,7440-02-0,1067,"Inorganics, Minor, Metals",Nickel,"Nickel, water, unfiltered, recoverable, micrograms per liter",30,NICKEL                                  
Ni,254,7440-02-0,1074,"Inorganics, Minor, Metals",Nickel,"Nickel, water, unfiltered, recoverable, micrograms per liter",30,NICKEL                                  
Ag,303,7440-22-4,1075,"Inorganics, Minor, Metals",Silver,"Silver, water, filtered, micrograms per liter",40,SILVER                                  
Ag,303,7440-22-4,1077,"Inorganics, Minor, Metals",Silver,"Silver, water, unfiltered, recoverable, micrograms per liter",40,SILVER                                  
Ag,303,7440-22-4,1079,"Inorganics, Minor, Metals",Silver,"Silver, water, unfiltered, recoverable, micrograms per liter",40,SILVER                                  
Sr,306,7440-24-6,1080,"Inorganics, Minor, Metals",Strontium,"Strontium, water, filtered, micrograms per liter",41,STRONTIUM                               
Sr,306,7440-24-6,1082,"Inorganics, Minor, Metals",Strontium,"Strontium, water, unfiltered, recoverable, micrograms per liter",41,STRONTIUM                               
Sr,306,7440-24-6,1084,"Inorganics, Minor, Metals",Strontium,"Strontium, water, unfiltered, recoverable, micrograms per liter",41,STRONTIUM                               
V,337,7440-62-2,1085,"Inorganics, Minor, Metals",Vanadium,"Vanadium, water, filtered, micrograms per liter",73,"VANADIUM, TOTAL                         "
V,337,7440-62-2,1087,"Inorganics, Minor, Metals",Vanadium,"Vanadium, water, unfiltered, micrograms per liter",73,"VANADIUM, TOTAL                         "
Zn,343,7440-66-6,1090,"Inorganics, Minor, Metals",Zinc,"Zinc, water, filtered, micrograms per liter",80,ZINC                                    
Zn,343,7440-66-6,1092,"Inorganics, Minor, Metals",Zinc,"Zinc, water, unfiltered, recoverable, micrograms per liter",80,ZINC                                    
Zn,343,7440-66-6,1094,"Inorganics, Minor, Metals",Zinc,"Zinc, water, unfiltered, recoverable, micrograms per liter",80,ZINC                                    
Sn,316,7440-31-5,1100,"Inorganics, Minor, Metals",Tin,"Tin, water, filtered, micrograms per liter",71,"TIN, TOTAL                              "
Sn,316,7440-31-5,1102,"Inorganics, Minor, Metals",Tin,"Tin, water, unfiltered, recoverable, micrograms per liter",71,"TIN, TOTAL                              "
Al,57,7429-90-5,1104,"Inorganics, Minor, Metals",Aluminum,"Aluminum, water, unfiltered, recoverable, micrograms per liter",3,ALUMINUM                                
Al,57,7429-90-5,1105,"Inorganics, Minor, Metals",Aluminum,"Aluminum, water, unfiltered, recoverable, micrograms per liter",3,ALUMINUM                                
Al,57,7429-90-5,1106,"Inorganics, Minor, Metals",Aluminum,"Aluminum, water, filtered, micrograms per liter",3,ALUMINUM                                
Cd,106,7440-43-9,1113,"Inorganics, Minor, Metals",Cadmium,"Cadmium, water, unfiltered, recoverable, micrograms per liter",12,CADMIUM                                 
Pb,217,7439-92-1,1114,"Inorganics, Minor, Metals",Lead,"Lead, water, unfiltered, recoverable, micrograms per liter",705,LEAD SUMMARY             
Pb,217,7439-92-1,1114,"Inorganics, Minor, Metals",Lead,"Lead, water, unfiltered, recoverable, micrograms per liter",25,LEAD                                    
Cr,127,7440-47-3,1118,"Inorganics, Minor, Metals",Chromium,"Chromium, water, unfiltered, recoverable, micrograms per liter",16,CHROMIUM                                
Cr(3),128,7440-47-3,1118,"Inorganics, Minor, Metals",Chromium,"Chromium, water, unfiltered, recoverable, micrograms per liter",16,CHROMIUM                                
Cr(4),129,7440-47-3,1118,"Inorganics, Minor, Metals",Chromium,"Chromium, water, unfiltered, recoverable, micrograms per liter",16,CHROMIUM                                
Cu,132,7440-50-8,1119,"Inorganics, Minor, Metals",Copper,"Copper, water, unfiltered, recoverable, micrograms per liter",803,COPPER SUMMARY       
Cu,132,7440-50-8,1119,"Inorganics, Minor, Metals",Copper,"Copper, water, unfiltered, recoverable, micrograms per liter",18,"COPPER, FREE"
Mn,223,7439-96-5,1123,"Inorganics, Minor, Metals",Manganese,"Manganese, water, unfiltered, recoverable, micrograms per liter",27,MANGANESE                               
Mn,223,7439-96-5,1123,"Inorganics, Minor, Metals",Manganese,"Manganese, water, unfiltered, recoverable, micrograms per liter",28,"MANGANESE, SUSPENDED                    "
Tl,314,7440-28-0,1128,"Inorganics, Minor, Metals",Thallium,"Thallium, water, unfiltered, recoverable, micrograms per liter",70,"THALLIUM, TOTAL                         "
Mo,245,7439-98-7,1129,"Inorganics, Minor, Metals",Molybdenum,"Molybdenum, water, unfiltered, recoverable, micrograms per liter",69,"MOLYBDENUM, TOTAL                       "
Li,219,7439-93-2,1130,"Inorganics, Minor, Metals",Lithium,"Lithium, water, filtered, micrograms per liter",68,"LITHIUM, TOTAL                          "
Li,219,7439-93-2,1132,"Inorganics, Minor, Metals",Lithium,"Lithium, water, unfiltered, recoverable, micrograms per liter",68,"LITHIUM, TOTAL                          "
Li,219,7439-93-2,1134,"Inorganics, Minor, Metals",Lithium,"Lithium, water, unfiltered, recoverable, micrograms per liter",68,"LITHIUM, TOTAL                          "
Ti,317,7440-32-6,1150,"Inorganics, Minor, Metals",Titanium,"Titanium, water, filtered, micrograms per liter",72,"TITANIUM, TOTAL                         "
Ti,317,7440-32-6,1152,"Inorganics, Minor, Metals",Titanium,"Titanium, water, unfiltered, micrograms per liter",72,"TITANIUM, TOTAL                         "
Al,57,7429-90-5,4096,"Inorganics, Minor, Metals",Aluminum,"Aluminum, water, filtered (0.1 micron filter), micrograms per liter",3,ALUMINUM                                
Fe,211,7439-89-6,4097,"Inorganics, Minor, Metals",Iron,"Iron, water, filtered (0.1 micron filter), micrograms per liter",23,IRON                                    
Fe,211,7439-89-6,4097,"Inorganics, Minor, Metals",Iron,"Iron, water, filtered (0.1 micron filter), micrograms per liter",24,"IRON, SUSPENDED                         "
Fe,211,7439-89-6,4097,"Inorganics, Minor, Metals",Iron,"Iron, water, filtered (0.1 micron filter), micrograms per liter",67,"IRON, DISSOLVED                         "
Hg,226,7439-97-6,50286,"Inorganics, Minor, Metals",Mercury,"Mercury, water, unfiltered, nanograms per liter",29,MERCURY                                 
Hg,226,7439-97-6,50287,"Inorganics, Minor, Metals",Mercury,"Mercury, water, filtered, nanograms per liter",29,MERCURY                                 
Hg,226,7439-97-6,51347,"Inorganics, Minor, Metals",,"Mercury, solids smaller than 2 mm, total, wet sieved, dry weight, micrograms per kilogram",29,MERCURY                                 
Hg,226,7439-97-6,51348,"Inorganics, Minor, Metals",,"Mercury, solids smaller than 0.063 mm, total, wet sieved, dry weight, micrograms per kilogram",29,MERCURY                                 
Hg,226,7439-97-6,51349,"Inorganics, Minor, Metals",,"Mercury, solids between 0.063 and 0.250 mm, total, wet sieved, dry weight, micrograms per kilogram",29,MERCURY                                 
Hg,226,7439-97-6,51350,"Inorganics, Minor, Metals",,"Mercury, solids between 0.250 mm and 1 mm, total, wet sieved, dry weight, micrograms per kilogram",29,MERCURY                                 
Hg,226,7439-97-6,62978,"Inorganics, Minor, Metals",Mercury,"Mercury, solids, total, dry weight, micrograms per kilogram",29,MERCURY                                 
Fe,211,7439-89-6,62982,"Inorganics, Minor, Metals",Iron,"Iron, water, filtered (ultrafiltration, 10,000 Dalton molecular weight membrane), micrograms per liter",23,IRON                                    
Fe,211,7439-89-6,62982,"Inorganics, Minor, Metals",Iron,"Iron, water, filtered (ultrafiltration, 10,000 Dalton molecular weight membrane), micrograms per liter",24,"IRON, SUSPENDED                         "
Fe,211,7439-89-6,62982,"Inorganics, Minor, Metals",Iron,"Iron, water, filtered (ultrafiltration, 10,000 Dalton molecular weight membrane), micrograms per liter",67,"IRON, DISSOLVED                         "
Al,57,7429-90-5,62983,"Inorganics, Minor, Metals",Aluminum,"Aluminum, water, filtered (ultrafiltration, 10,000 Dalton molecular weight membrane), micrograms per liter",3,ALUMINUM                                
Ba,65,7440-39-3,62985,"Inorganics, Minor, Metals",Barium,"Barium, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",10,BARIUM                                  
Cd,106,7440-43-9,62986,"Inorganics, Minor, Metals",Cadmium,"Cadmium, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",12,CADMIUM                                 
Co,131,7440-48-4,62987,"Inorganics, Minor, Metals",Cobalt,"Cobalt, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",66,"COBALT, TOTAL                           "
Cr,127,7440-47-3,62988,"Inorganics, Minor, Metals",Chromium,"Chromium, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",16,CHROMIUM                                
Cr(3),128,7440-47-3,62988,"Inorganics, Minor, Metals",Chromium,"Chromium, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",16,CHROMIUM                                
Cr(4),129,7440-47-3,62988,"Inorganics, Minor, Metals",Chromium,"Chromium, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",16,CHROMIUM                                
Cu,132,7440-50-8,62989,"Inorganics, Minor, Metals",Copper,"Copper, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",803,COPPER SUMMARY       
Cu,132,7440-50-8,62989,"Inorganics, Minor, Metals",Copper,"Copper, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",18,"COPPER, FREE"
Mn,223,7439-96-5,62990,"Inorganics, Minor, Metals",Manganese,"Manganese, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",27,MANGANESE                               
Mn,223,7439-96-5,62990,"Inorganics, Minor, Metals",Manganese,"Manganese, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",28,"MANGANESE, SUSPENDED                    "
Mo,245,7439-98-7,62991,"Inorganics, Minor, Metals",Molybdenum,"Molybdenum, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",69,"MOLYBDENUM, TOTAL                       "
Ni,254,7440-02-0,62992,"Inorganics, Minor, Metals",Nickel,"Nickel, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",30,NICKEL                                  
Pb,217,7439-92-1,62993,"Inorganics, Minor, Metals",Lead,"Lead, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",705,LEAD SUMMARY             
Pb,217,7439-92-1,62993,"Inorganics, Minor, Metals",Lead,"Lead, water, filtered (ultrafiltration, 10,000 Daltons molecular weight membrane), micrograms per liter",25,LEAD                                    
